name, img, birth, death, length 
Juan Pavón, http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Juan_Pavon.jpg/200px-Juan_Pavon.jpg, 1962-11-19, , 18832
Michael O. Rabin, http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/M_O_Rabin.jpg/220px-M_O_Rabin.jpg, 1931-09-01, , 12110
Randy Pausch, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/RandyPausch_Wiki_2.jpg/200px-RandyPausch_Wiki_2.jpg, 1960-10-23, 2008-07-25, 18931
Jon Postel, http://upload.wikimedia.org/wikipedia/commons/4/4f/Jon_Postel_sitting_in_office.jpg, 1943-08-06, 1998-10-16, 10465
Amir Pnueli, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Amir_Pnueli.jpg/150px-Amir_Pnueli.jpg, 1941-04-22, 2009-11-02, 4770
Emil Leon Post, http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Emil_Leon_Post.jpg/220px-Emil_Leon_Post.jpg, , 1954-04-21, 8265
William H. Press, http://upload.wikimedia.org/wikipedia/commons/thumb/8/87/WilliamHPress1980.jpg/220px-WilliamHPress1980.jpg, 1948-05-23, , 5448
Daniel Thalmann, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Daniel_Thalmann%27s_photo.jpg/220px-Daniel_Thalmann%27s_photo.jpg, , , 5568
Chris Lattner, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/FOSDEM_2011_-_Chris_Lattner_-_LLVM_%285421424022%29.jpg/220px-FOSDEM_2011_-_Chris_Lattner_-_LLVM_%285421424022%29.jpg, 2005, , 6492
Steve Wozniak, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Steve_Wozniak.jpg/220px-Steve_Wozniak.jpg, 1950-08-11, , 43205
Lotfi A. Zadeh, http://upload.wikimedia.org/wikipedia/commons/a/a3/Zadeh-barcelona-1997%4092x115.gif, 1921-02-04, , 22110
Richard DeMillo, http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Rich-demillo.jpg/220px-Rich-demillo.jpg, 1947-01-26, , 8515
Patrick Cousot, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Patrick_Cousot_0743-c.jpg/220px-Patrick_Cousot_0743-c.jpg, , , 2524
Stephen Cook, http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Prof.Cook.jpg/200px-Prof.Cook.jpg, 1939-12-14, , 11550
Alonzo Church, http://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Alonzo_Church.jpg/220px-Alonzo_Church.jpg, 1903-06-14, 1995-08-11, 8205
